city,temperature,timestamp
Paris,-0.9,2025-04-14T11:50:28.340162
Paris,-8.7,2025-09-02T11:50:28.340162
London,27.7,2025-10-01T11:50:28.340162
London,32.3,2025-05-30T11:50:28.340162
Tokyo,34.1,2025-12-20T11:50:28.340162
Sydney,2.4,2025-03-14T11:50:28.340162
Tokyo,4.3,2025-07-30T11:50:28.340162
New York,17.3,2025-05-17T11:50:28.340162
Sydney,19.5,2025-12-18T11:50:28.340162
Sydney,34.8,2025-06-06T11:50:28.340162
Sydney,1.9,2025-03-02T11:50:28.340162
Paris,0.3,2026-01-07T11:50:28.340162
Paris,6.7,2025-03-17T11:50:28.340162
Sydney,13.5,2025-11-12T11:50:28.340162
London,-3.1,2025-09-20T11:50:28.340162
Tokyo,4.2,2025-09-24T11:50:28.340162
London,33.7,2025-10-25T11:50:28.340162
Sydney,16.3,2025-05-25T11:50:28.340162
London,0.3,2025-09-20T11:50:28.340162
Sydney,5.8,2025-09-13T11:50:28.340162
Sydney,32.9,2025-10-30T11:50:28.340162
New York,27.4,2025-09-30T11:50:28.340162
Paris,30.8,2026-01-25T11:50:28.340162
Paris,-1.1,2025-07-16T11:50:28.340162
Sydney,8.1,2025-07-02T11:50:28.340162
Sydney,-1.4,2025-10-15T11:50:28.340162
New York,23.4,2025-11-06T11:50:28.340162
Paris,7.0,2025-02-24T11:50:28.340162
London,-3.4,2025-11-17T11:50:28.340162
Sydney,14.0,2026-01-24T11:50:28.340162
Tokyo,29.8,2026-01-27T11:50:28.340162
London,15.3,2025-09-26T11:50:28.340162
London,20.3,2025-05-13T11:50:28.340162
London,15.4,2025-08-04T11:50:28.340162
London,-4.4,2026-01-21T11:50:28.340162
London,7.9,2025-03-30T11:50:28.340162
New York,23.7,2025-04-16T11:50:28.340162
Sydney,-4.6,2025-02-12T11:50:28.340162
Paris,27.4,2025-11-26T11:50:28.340162
Sydney,16.6,2026-02-09T11:50:28.340162
Tokyo,31.3,2025-07-27T11:50:28.340162
New York,33.9,2025-04-19T11:50:28.340162
Sydney,-0.7,2025-11-25T11:50:28.340162
Tokyo,-7.2,2025-04-29T11:50:28.340162
Sydney,-4.8,2025-11-23T11:50:28.340162
New York,23.4,2025-10-22T11:50:28.340162
Tokyo,27.0,2025-09-07T11:50:28.340162
Paris,-7.9,2025-06-30T11:50:28.340162
Paris,9.0,2025-10-25T11:50:28.340162
Paris,29.0,2025-11-13T11:50:28.340162
New York,15.1,2025-11-09T11:50:28.340162
New York,28.9,2025-03-05T11:50:28.340162
Paris,5.0,2026-01-08T11:50:28.340162
Paris,19.0,2025-09-23T11:50:28.340162
Tokyo,28.3,2025-09-29T11:50:28.340162
New York,16.7,2025-10-23T11:50:28.340162
London,6.2,2025-09-26T11:50:28.340162
London,3.2,2025-04-01T11:50:28.340162
Sydney,5.7,2026-01-13T11:50:28.340162
Paris,34.5,2025-10-12T11:50:28.340162
Tokyo,23.7,2025-03-03T11:50:28.340162
London,4.0,2025-10-16T11:50:28.340162
London,24.2,2025-08-04T11:50:28.340162
Tokyo,-5.5,2025-11-30T11:50:28.340162
Paris,-6.8,2026-02-05T11:50:28.340162
Tokyo,7.6,2025-09-01T11:50:28.340162
London,-0.5,2025-02-13T11:50:28.340162
Paris,20.0,2025-07-02T11:50:28.340162
Tokyo,-0.4,2025-08-11T11:50:28.340162
Tokyo,15.9,2025-05-15T11:50:28.340162
New York,-2.5,2025-07-30T11:50:28.340162
Paris,-0.7,2025-05-05T11:50:28.340162
New York,29.7,2025-09-06T11:50:28.340162
London,32.1,2025-03-29T11:50:28.340162
Paris,2.0,2025-07-01T11:50:28.340162
London,26.3,2026-01-27T11:50:28.340162
Paris,16.2,2025-03-01T11:50:28.340162
New York,-7.9,2025-12-03T11:50:28.340162
London,13.3,2025-11-30T11:50:28.340162
New York,24.9,2025-03-05T11:50:28.340162
Paris,21.7,2025-06-09T11:50:28.340162
New York,34.1,2025-09-25T11:50:28.340162
Tokyo,19.8,2025-12-26T11:50:28.340162
Tokyo,11.8,2025-07-20T11:50:28.340162
London,35.0,2026-01-05T11:50:28.340162
London,-1.7,2025-08-08T11:50:28.340162
London,33.6,2025-05-04T11:50:28.340162
Sydney,22.0,2025-09-08T11:50:28.340162
Tokyo,34.5,2025-04-17T11:50:28.340162
Sydney,22.1,2025-12-06T11:50:28.340162
New York,34.9,2025-03-18T11:50:28.340162
London,34.0,2025-09-19T11:50:28.340162
Paris,14.6,2025-12-20T11:50:28.340162
Paris,26.1,2025-05-11T11:50:28.340162
New York,-1.2,2025-02-26T11:50:28.340162
London,-9.2,2025-09-14T11:50:28.340162
London,12.7,2025-12-11T11:50:28.340162
Paris,15.1,2025-09-10T11:50:28.340162
London,11.0,2025-08-10T11:50:28.340162
Sydney,14.9,2025-06-19T11:50:28.340162
Tokyo,1.6,2025-07-09T11:50:28.340162
Sydney,-9.9,2025-06-24T11:50:28.340162
Sydney,32.8,2025-07-01T11:50:28.340162
London,-7.8,2026-01-20T11:50:28.340162
Tokyo,-9.7,2025-12-22T11:50:28.340162
Paris,11.7,2025-07-26T11:50:28.340162
Paris,33.9,2025-02-18T11:50:28.340162
Paris,33.3,2025-10-08T11:50:28.340162
Sydney,32.2,2025-04-26T11:50:28.340162
Tokyo,-8.4,2025-02-19T11:50:28.340162
London,-8.8,2025-08-05T11:50:28.340162
London,-7.5,2025-05-31T11:50:28.340162
New York,32.1,2025-04-01T11:50:28.340162
Paris,6.3,2025-11-04T11:50:28.340162
Sydney,7.3,2026-02-09T11:50:28.340162
London,1.3,2025-08-12T11:50:28.340162
New York,29.6,2025-06-24T11:50:28.340162
London,16.7,2025-11-21T11:50:28.340162
London,23.6,2025-02-11T11:50:28.340162
New York,14.1,2025-10-11T11:50:28.340162
Tokyo,-4.6,2026-01-17T11:50:28.340162
New York,15.9,2025-05-23T11:50:28.340162
New York,34.4,2025-07-27T11:50:28.340162
Sydney,23.5,2025-05-22T11:50:28.340162
Tokyo,24.4,2026-01-11T11:50:28.340162
London,25.9,2025-09-13T11:50:28.340162
Paris,11.4,2025-05-10T11:50:28.340162
Paris,25.8,2025-07-23T11:50:28.340162
New York,-3.1,2025-08-06T11:50:28.340162
Sydney,7.1,2026-01-08T11:50:28.340162
Tokyo,10.5,2025-08-23T11:50:28.340162
Tokyo,34.9,2025-03-15T11:50:28.340162
Paris,21.2,2025-09-25T11:50:28.340162
London,20.8,2025-07-14T11:50:28.340162
Tokyo,19.7,2025-07-09T11:50:28.340162
Sydney,28.4,2025-07-06T11:50:28.340162
Sydney,12.2,2025-07-19T11:50:28.340162
London,24.2,2026-01-10T11:50:28.340162
Paris,25.0,2025-11-02T11:50:28.340162
Paris,35.0,2025-07-20T11:50:28.340162
Tokyo,-2.8,2025-11-27T11:50:28.340162
London,11.7,2025-08-24T11:50:28.340162
Tokyo,-6.1,2025-07-15T11:50:28.340162
Paris,28.8,2025-08-27T11:50:28.340162
Sydney,21.0,2025-06-05T11:50:28.340162
Tokyo,23.6,2026-01-14T11:50:28.340162
Paris,1.9,2025-10-23T11:50:28.340162
New York,1.1,2025-11-12T11:50:28.340162
New York,-2.9,2025-09-14T11:50:28.340162
London,13.6,2025-11-18T11:50:28.340162
Sydney,17.0,2025-12-02T11:50:28.340162
Paris,1.8,2025-02-23T11:50:28.340162
New York,25.4,2025-08-17T11:50:28.340162
New York,15.4,2025-06-17T11:50:28.340162
Paris,-3.6,2025-10-01T11:50:28.340162
Paris,10.9,2025-12-09T11:50:28.340162
Tokyo,11.3,2025-09-03T11:50:28.340162
Sydney,20.2,2025-04-20T11:50:28.340162
Tokyo,15.1,2026-01-25T11:50:28.340162
London,31.0,2025-11-02T11:50:28.340162
Sydney,16.1,2026-01-20T11:50:28.340162
Tokyo,22.9,2025-06-01T11:50:28.340162
Sydney,15.6,2025-09-30T11:50:28.340162
Paris,15.7,2025-04-30T11:50:28.340162
Sydney,-3.5,2025-11-08T11:50:28.340162
New York,14.7,2025-03-15T11:50:28.340162
London,28.4,2025-09-26T11:50:28.340162
New York,-3.2,2025-11-23T11:50:28.340162
Paris,-9.4,2025-06-07T11:50:28.340162
London,1.3,2025-05-22T11:50:28.340162
London,32.0,2025-10-03T11:50:28.340162
Paris,12.0,2025-06-29T11:50:28.340162
Paris,4.0,2025-03-10T11:50:28.340162
Sydney,0.4,2025-12-04T11:50:28.340162
London,0.4,2025-04-25T11:50:28.340162
London,28.5,2026-01-19T11:50:28.340162
London,-7.1,2025-08-14T11:50:28.340162
New York,-5.3,2026-01-04T11:50:28.340162
Paris,27.9,2025-07-28T11:50:28.340162
Paris,17.5,2025-07-23T11:50:28.340162
Paris,24.5,2025-09-17T11:50:28.340162
Tokyo,8.6,2025-10-23T11:50:28.340162
New York,33.7,2026-01-17T11:50:28.340162
New York,16.4,2025-09-20T11:50:28.340162
London,-3.5,2025-06-18T11:50:28.340162
New York,32.0,2025-12-13T11:50:28.340162
New York,24.0,2025-07-11T11:50:28.340162
Paris,28.2,2025-12-12T11:50:28.340162
Paris,18.2,2025-10-20T11:50:28.340162
New York,17.7,2026-01-16T11:50:28.340162
Sydney,5.0,2025-07-08T11:50:28.340162
London,25.0,2025-04-18T11:50:28.340162
Paris,18.2,2025-11-06T11:50:28.340162
London,22.2,2025-07-23T11:50:28.340162
New York,31.5,2025-12-01T11:50:28.340162
Paris,-5.7,2025-11-13T11:50:28.340162
New York,0.7,2025-12-07T11:50:28.340162
Paris,12.9,2025-09-13T11:50:28.340162
Sydney,1.2,2025-04-01T11:50:28.340162
Paris,32.4,2025-03-14T11:50:28.340162
Sydney,17.3,2025-09-01T11:50:28.340162
Paris,-3.8,2025-10-21T11:50:28.340162
Sydney,7.6,2025-10-31T11:50:28.340162
London,9.0,2025-07-09T11:50:28.340162
Sydney,18.9,2025-04-09T11:50:28.340162
Sydney,26.4,2026-01-26T11:50:28.340162
New York,28.5,2025-12-08T11:50:28.340162
Tokyo,1.7,2025-03-18T11:50:28.340162
Paris,32.1,2026-01-28T11:50:28.340162
Paris,4.2,2025-07-21T11:50:28.340162
New York,29.8,2026-01-27T11:50:28.340162
Tokyo,26.3,2025-04-03T11:50:28.340162
New York,15.6,2026-01-01T11:50:28.340162
Tokyo,2.8,2025-06-28T11:50:28.340162
London,19.1,2025-12-28T11:50:28.340162
Sydney,32.6,2025-04-16T11:50:28.340162
Sydney,0.1,2025-12-17T11:50:28.340162
Paris,-0.1,2025-09-09T11:50:28.340162
Tokyo,-2.5,2025-12-05T11:50:28.340162
Paris,5.4,2026-02-05T11:50:28.340162
Sydney,4.4,2025-07-23T11:50:28.340162
New York,24.1,2025-10-27T11:50:28.340162
Sydney,-2.2,2025-08-10T11:50:28.340162
New York,15.2,2025-02-27T11:50:28.340162
Tokyo,19.7,2025-07-27T11:50:28.340162
New York,0.4,2025-12-05T11:50:28.340162
Paris,24.0,2026-01-11T11:50:28.340162
Sydney,5.8,2025-11-02T11:50:28.340162
Paris,14.9,2025-07-04T11:50:28.340162
Tokyo,0.3,2025-05-29T11:50:28.340162
Sydney,-0.1,2026-01-19T11:50:28.340162
Sydney,14.7,2025-11-09T11:50:28.340162
New York,23.6,2025-10-14T11:50:28.340162
Tokyo,34.7,2025-04-14T11:50:28.340162
Sydney,32.8,2025-06-04T11:50:28.340162
Sydney,34.5,2025-05-11T11:50:28.340162
Paris,-7.9,2025-02-13T11:50:28.340162
London,11.9,2025-11-06T11:50:28.340162
Tokyo,-9.4,2026-01-04T11:50:28.340162
Paris,34.7,2025-12-01T11:50:28.340162
New York,-2.6,2025-04-17T11:50:28.340162
New York,21.3,2025-12-31T11:50:28.340162
Paris,27.3,2025-10-31T11:50:28.340162
London,-9.3,2025-12-05T11:50:28.340162
Sydney,1.4,2025-10-28T11:50:28.340162
Paris,29.6,2025-12-11T11:50:28.340162
Sydney,2.7,2025-10-30T11:50:28.340162
Sydney,-6.3,2025-03-10T11:50:28.340162
Tokyo,34.5,2025-05-25T11:50:28.340162
Paris,4.3,2025-04-30T11:50:28.340162
New York,26.0,2025-09-20T11:50:28.340162
London,16.1,2025-04-07T11:50:28.340162
Sydney,25.5,2025-05-25T11:50:28.340162
London,14.5,2025-03-04T11:50:28.340162
Tokyo,29.4,2026-01-04T11:50:28.340162
Tokyo,-4.0,2026-01-26T11:50:28.340162
New York,25.1,2025-10-25T11:50:28.340162
London,24.7,2025-06-17T11:50:28.340162
London,18.1,2025-10-17T11:50:28.340162
London,-0.3,2026-01-17T11:50:28.340162
Sydney,30.7,2025-10-15T11:50:28.340162
Sydney,-3.1,2025-09-08T11:50:28.340162
New York,31.2,2025-11-25T11:50:28.340162
Tokyo,29.3,2025-03-31T11:50:28.340162
New York,31.3,2025-12-05T11:50:28.340162
Tokyo,17.1,2025-06-24T11:50:28.340162
Tokyo,-4.9,2025-07-24T11:50:28.340162
Paris,7.8,2025-06-20T11:50:28.340162
New York,15.3,2025-04-13T11:50:28.340162
Paris,34.5,2025-07-16T11:50:28.340162
London,28.8,2025-05-24T11:50:28.340162
Sydney,0.8,2026-01-28T11:50:28.340162
New York,-4.3,2026-01-12T11:50:28.340162
New York,-3.7,2025-07-03T11:50:28.340162
London,-7.4,2025-12-29T11:50:28.340162
New York,25.1,2025-05-10T11:50:28.340162
Sydney,-7.9,2025-03-22T11:50:28.340162
Paris,14.6,2025-11-08T11:50:28.340162
Paris,-5.2,2025-05-21T11:50:28.340162
Paris,22.6,2025-06-04T11:50:28.340162
Sydney,17.8,2025-04-09T11:50:28.340162
New York,2.1,2026-01-24T11:50:28.340162
Paris,-4.8,2025-04-26T11:50:28.340162
Paris,20.9,2025-04-29T11:50:28.340162
New York,30.6,2025-10-22T11:50:28.340162
New York,19.7,2025-10-05T11:50:28.340162
Sydney,9.7,2025-04-21T11:50:28.340162
Paris,-0.9,2026-01-30T11:50:28.340162
Tokyo,5.2,2025-07-15T11:50:28.340162
London,1.2,2025-09-18T11:50:28.340162
Paris,31.9,2025-11-14T11:50:28.340162
Sydney,12.4,2025-03-08T11:50:28.340162
London,31.1,2025-04-01T11:50:28.340162
Sydney,-7.8,2025-06-14T11:50:28.340162
London,7.8,2025-03-23T11:50:28.340162
Sydney,11.4,2025-05-18T11:50:28.340162
Sydney,24.1,2025-12-23T11:50:28.340162
London,33.9,2025-03-24T11:50:28.340162
New York,9.3,2025-06-21T11:50:28.340162
Paris,25.1,2026-01-28T11:50:28.340162
Sydney,-2.4,2025-09-02T11:50:28.340162
New York,-1.2,2025-06-17T11:50:28.340162
Sydney,14.8,2025-07-14T11:50:28.340162
New York,12.3,2025-02-20T11:50:28.340162
Paris,28.3,2025-06-26T11:50:28.340162
London,-4.2,2026-01-20T11:50:28.340162
New York,1.0,2025-02-24T11:50:28.340162
Tokyo,18.4,2025-11-02T11:50:28.340162
Sydney,34.1,2026-01-26T11:50:28.340162
New York,25.6,2026-02-10T11:50:28.340162
Paris,24.9,2025-07-26T11:50:28.340162
Paris,21.7,2025-09-15T11:50:28.340162
London,15.5,2025-08-26T11:50:28.340162
Tokyo,15.4,2025-08-07T11:50:28.340162
Tokyo,13.1,2025-12-13T11:50:28.340162
New York,3.1,2025-12-07T11:50:28.340162
Tokyo,0.7,2025-09-09T11:50:28.340162
Paris,9.2,2025-08-23T11:50:28.340162
New York,0.9,2025-12-28T11:50:28.340162
New York,6.6,2026-01-31T11:50:28.340162
Sydney,20.3,2025-04-27T11:50:28.340162
Paris,17.9,2026-01-01T11:50:28.340162
Tokyo,24.7,2025-05-25T11:50:28.340162
London,6.9,2026-01-20T11:50:28.340162
Sydney,34.7,2025-02-26T11:50:28.340162
London,9.0,2025-10-05T11:50:28.340162
Tokyo,-6.8,2025-10-06T11:50:28.340162
Tokyo,10.6,2026-01-11T11:50:28.340162
Sydney,30.3,2025-11-11T11:50:28.340162
Tokyo,23.2,2026-01-01T11:50:28.340162
London,12.9,2025-03-05T11:50:28.340162
Paris,10.8,2025-04-09T11:50:28.340162
New York,-6.8,2025-11-17T11:50:28.340162
New York,11.6,2025-05-28T11:50:28.340162
London,17.8,2025-08-20T11:50:28.340162
Paris,-8.7,2025-07-26T11:50:28.340162
Sydney,25.1,2025-07-08T11:50:28.340162
Paris,34.1,2025-07-16T11:50:28.340162
Tokyo,-1.9,2025-09-04T11:50:28.340162
New York,25.1,2025-04-04T11:50:28.340162
Sydney,-9.9,2025-12-27T11:50:28.340162
Sydney,12.0,2025-10-24T11:50:28.340162
London,26.1,2025-11-28T11:50:28.340162
Tokyo,26.6,2025-09-22T11:50:28.340162
New York,25.4,2025-02-13T11:50:28.340162
London,-3.3,2025-08-26T11:50:28.340162
Tokyo,10.8,2026-01-18T11:50:28.340162
New York,-6.0,2025-09-24T11:50:28.340162
Paris,7.6,2025-10-19T11:50:28.340162
New York,14.9,2025-02-22T11:50:28.340162
London,-5.2,2025-08-29T11:50:28.340162
London,2.4,2026-02-04T11:50:28.340162
New York,16.7,2025-05-22T11:50:28.340162
Paris,8.9,2025-02-14T11:50:28.340162
London,-8.4,2026-01-01T11:50:28.340162
New York,-8.2,2025-05-26T11:50:28.340162
Sydney,12.9,2025-03-25T11:50:28.340162
New York,2.8,2025-10-30T11:50:28.340162
London,24.8,2025-10-29T11:50:28.340162
New York,23.2,2025-04-18T11:50:28.340162
Sydney,-8.4,2025-10-27T11:50:28.340162
Tokyo,17.8,2025-10-11T11:50:28.340162
Sydney,14.5,2025-02-22T11:50:28.340162
London,23.7,2025-05-04T11:50:28.340162
Tokyo,9.0,2025-08-26T11:50:28.340162
Paris,32.2,2025-09-18T11:50:28.340162
Paris,32.8,2025-04-17T11:50:28.340162
New York,32.5,2025-09-12T11:50:28.340162
New York,2.9,2025-03-12T11:50:28.340162
Paris,-1.3,2026-01-31T11:50:28.340162
New York,4.1,2025-06-07T11:50:28.340162
New York,10.7,2025-07-31T11:50:28.340162
Paris,33.1,2025-07-01T11:50:28.340162
Paris,32.5,2025-11-04T11:50:28.340162
New York,28.3,2025-05-29T11:50:28.340162
Paris,3.0,2025-08-12T11:50:28.340162
Sydney,19.6,2025-06-20T11:50:28.340162
Tokyo,29.9,2025-12-03T11:50:28.340162
Tokyo,8.4,2025-09-17T11:50:28.340162
Paris,-6.8,2025-11-28T11:50:28.340162
New York,26.4,2026-01-10T11:50:28.340162
New York,18.6,2026-02-03T11:50:28.340162
London,23.7,2025-04-14T11:50:28.340162
Paris,27.4,2025-11-09T11:50:28.340162
London,-4.7,2025-12-17T11:50:28.340162
Tokyo,32.3,2025-12-30T11:50:28.340162
Tokyo,4.7,2025-10-09T11:50:28.340162
Tokyo,21.2,2025-12-11T11:50:28.340162
Paris,32.3,2025-09-04T11:50:28.340162
Sydney,12.9,2025-12-22T11:50:28.340162
New York,26.9,2025-11-28T11:50:28.340162
Paris,23.5,2025-08-11T11:50:28.340162
New York,6.6,2025-03-22T11:50:28.340162
Sydney,19.1,2025-11-22T11:50:28.340162
Tokyo,2.9,2025-03-28T11:50:28.340162
New York,22.5,2025-06-16T11:50:28.340162
London,32.1,2026-02-01T11:50:28.340162
Tokyo,-7.6,2025-07-11T11:50:28.340162
Tokyo,-5.8,2025-11-17T11:50:28.340162
London,18.2,2025-10-14T11:50:28.340162
Sydney,28.4,2025-09-17T11:50:28.340162
Tokyo,11.5,2025-09-24T11:50:28.340162
Sydney,14.6,2025-03-13T11:50:28.340162
New York,17.9,2025-11-18T11:50:28.340162
London,-1.7,2025-05-30T11:50:28.340162
Tokyo,23.7,2025-04-24T11:50:28.340162
Tokyo,0.1,2025-09-17T11:50:28.340162
Paris,17.3,2025-04-22T11:50:28.340162
Tokyo,-0.2,2025-07-21T11:50:28.340162
New York,-6.8,2025-07-04T11:50:28.340162
London,2.5,2025-07-20T11:50:28.340162
Tokyo,7.5,2025-04-15T11:50:28.340162
London,17.1,2025-11-16T11:50:28.340162
Paris,25.7,2026-01-16T11:50:28.340162
Paris,-6.6,2025-09-24T11:50:28.340162
New York,4.7,2025-08-26T11:50:28.340162
New York,27.9,2025-08-28T11:50:28.340162
London,23.3,2025-11-03T11:50:28.340162
Tokyo,12.0,2025-10-05T11:50:28.340162
Tokyo,-5.5,2025-07-16T11:50:28.340162
Tokyo,-8.9,2025-03-21T11:50:28.340162
Tokyo,29.9,2025-05-18T11:50:28.340162
Paris,12.6,2025-08-19T11:50:28.340162
New York,-5.0,2026-01-02T11:50:28.340162
London,11.0,2025-07-31T11:50:28.340162
Tokyo,15.0,2025-09-13T11:50:28.340162
Tokyo,16.7,2026-01-07T11:50:28.340162
Tokyo,31.4,2025-09-06T11:50:28.340162
Sydney,-4.0,2025-10-10T11:50:28.340162
New York,0.4,2026-01-13T11:50:28.340162
New York,33.5,2025-07-06T11:50:28.340162
Paris,-4.6,2025-10-09T11:50:28.340162
London,19.5,2026-01-27T11:50:28.340162
Sydney,34.7,2025-08-08T11:50:28.340162
Sydney,2.4,2025-12-28T11:50:28.340162
Sydney,14.4,2025-08-13T11:50:28.340162
New York,3.5,2025-09-02T11:50:28.340162
Sydney,-9.3,2025-05-13T11:50:28.340162
Tokyo,21.8,2025-04-30T11:50:28.340162
New York,23.3,2025-12-25T11:50:28.340162
Sydney,0.9,2025-03-28T11:50:28.340162
Sydney,-8.3,2025-11-17T11:50:28.340162
London,11.8,2025-12-20T11:50:28.340162
Tokyo,16.8,2025-11-04T11:50:28.340162
London,25.0,2025-03-08T11:50:28.340162
London,20.8,2025-04-11T11:50:28.340162
Paris,4.7,2025-09-24T11:50:28.340162
New York,28.8,2025-11-16T11:50:28.340162
New York,24.6,2025-07-09T11:50:28.340162
Paris,28.4,2025-09-12T11:50:28.340162
Paris,13.9,2026-01-07T11:50:28.340162
Sydney,11.9,2025-02-12T11:50:28.340162
Paris,29.1,2025-12-29T11:50:28.340162
Tokyo,20.1,2025-02-15T11:50:28.340162
Tokyo,15.5,2025-10-02T11:50:28.340162
Tokyo,6.5,2026-01-02T11:50:28.340162
Sydney,31.5,2025-09-25T11:50:28.340162
Tokyo,12.6,2025-10-13T11:50:28.340162
Paris,24.4,2025-11-16T11:50:28.340162
Sydney,28.5,2025-10-19T11:50:28.340162
Paris,10.1,2025-07-04T11:50:28.340162
New York,27.1,2025-10-06T11:50:28.340162
Sydney,-9.0,2026-02-11T11:50:28.340162
Tokyo,16.4,2025-09-12T11:50:28.340162
Sydney,-3.0,2025-12-08T11:50:28.340162
Paris,0.1,2025-11-09T11:50:28.340162
New York,28.3,2025-04-19T11:50:28.340162
Tokyo,5.2,2025-03-31T11:50:28.340162
Tokyo,-5.1,2025-12-05T11:50:28.340162
New York,17.1,2025-03-11T11:50:28.340162
New York,18.0,2025-04-18T11:50:28.340162
Tokyo,23.2,2025-08-22T11:50:28.340162
Tokyo,-0.6,2025-03-17T11:50:28.340162
Paris,18.5,2025-07-25T11:50:28.340162
Tokyo,7.7,2025-08-07T11:50:28.340162
London,21.0,2025-09-26T11:50:28.340162
New York,33.0,2025-08-06T11:50:28.340162
New York,1.5,2025-04-11T11:50:28.340162
Tokyo,4.7,2025-08-04T11:50:28.340162
London,34.7,2025-08-06T11:50:28.340162
London,-4.4,2025-07-10T11:50:28.340162
Tokyo,0.9,2025-03-04T11:50:28.340162
Sydney,-7.5,2025-05-24T11:50:28.340162
Sydney,-0.4,2025-03-13T11:50:28.340162
Sydney,-8.0,2026-01-23T11:50:28.340162
Paris,16.4,2025-06-26T11:50:28.340162
London,11.8,2025-04-15T11:50:28.340162
Tokyo,16.8,2025-07-24T11:50:28.340162
New York,-2.9,2025-03-23T11:50:28.340162
Paris,-7.3,2025-12-21T11:50:28.340162
London,1.4,2025-05-25T11:50:28.340162
New York,14.6,2025-11-23T11:50:28.340162
Sydney,34.1,2025-03-17T11:50:28.340162
Tokyo,-0.5,2025-07-28T11:50:28.340162
New York,25.4,2025-08-18T11:50:28.340162
Sydney,27.0,2025-05-30T11:50:28.340162
Sydney,-0.8,2025-02-25T11:50:28.340162
Paris,12.3,2026-02-04T11:50:28.340162
Paris,16.1,2025-11-28T11:50:28.340162
Sydney,4.8,2025-08-29T11:50:28.340162
Tokyo,30.5,2025-05-05T11:50:28.340162
Sydney,12.9,2025-08-27T11:50:28.340162
New York,5.2,2025-12-29T11:50:28.340162
Sydney,14.9,2025-05-24T11:50:28.340162
London,-8.5,2026-01-15T11:50:28.340162
Tokyo,30.1,2025-04-05T11:50:28.340162
London,12.2,2025-04-09T11:50:28.340162
Sydney,-5.3,2025-10-16T11:50:28.340162
New York,3.7,2025-04-23T11:50:28.340162
Tokyo,11.8,2025-06-23T11:50:28.340162
New York,11.3,2025-12-30T11:50:28.340162
New York,33.2,2025-02-15T11:50:28.340162
New York,8.5,2025-05-13T11:50:28.340162
Tokyo,17.8,2025-12-26T11:50:28.340162
Paris,29.3,2025-05-21T11:50:28.340162
Sydney,19.5,2025-05-18T11:50:28.340162
Tokyo,3.5,2025-08-29T11:50:28.340162
London,26.4,2025-07-17T11:50:28.340162
London,29.1,2025-10-01T11:50:28.340162
New York,16.6,2025-03-02T11:50:28.340162
Tokyo,18.6,2025-06-30T11:50:28.340162
New York,1.9,2025-12-18T11:50:28.340162
Tokyo,9.1,2025-09-17T11:50:28.340162
Sydney,31.3,2025-09-05T11:50:28.340162
New York,10.6,2025-05-18T11:50:28.340162
Paris,-6.8,2026-02-07T11:50:28.340162
Paris,24.5,2025-10-15T11:50:28.340162
London,29.8,2025-09-12T11:50:28.340162
Sydney,33.9,2025-09-03T11:50:28.340162
Paris,15.1,2026-02-07T11:50:28.340162
Sydney,-1.1,2025-07-02T11:50:28.340162
New York,-3.5,2025-04-01T11:50:28.340162
Tokyo,33.7,2025-12-22T11:50:28.340162
Paris,11.4,2025-04-18T11:50:28.340162
Sydney,5.8,2025-10-05T11:50:28.340162
New York,16.4,2025-04-13T11:50:28.340162
Sydney,-8.1,2025-10-08T11:50:28.340162
London,-3.5,2025-09-10T11:50:28.340162
Paris,-3.4,2025-05-13T11:50:28.340162
Sydney,30.7,2025-09-08T11:50:28.340162
New York,29.1,2025-12-19T11:50:28.340162
London,19.4,2025-06-15T11:50:28.340162
Paris,-0.4,2025-08-11T11:50:28.340162
Sydney,28.0,2025-09-05T11:50:28.340162
Tokyo,10.7,2025-11-30T11:50:28.340162
Tokyo,6.0,2026-01-08T11:50:28.340162
Tokyo,24.3,2025-04-04T11:50:28.340162
Sydney,30.3,2025-09-13T11:50:28.340162
Paris,22.5,2025-12-30T11:50:28.340162
Paris,-8.2,2025-05-01T11:50:28.340162
Paris,9.9,2025-11-29T11:50:28.340162
Tokyo,25.8,2025-12-13T11:50:28.340162
Sydney,21.2,2025-10-25T11:50:28.340162
London,0.6,2026-01-04T11:50:28.340162
Paris,31.7,2026-01-15T11:50:28.340162
London,10.6,2025-07-20T11:50:28.340162
London,28.0,2025-04-17T11:50:28.340162
Tokyo,23.3,2025-11-30T11:50:28.340162
London,8.2,2025-11-09T11:50:28.340162
Paris,31.9,2025-12-05T11:50:28.341666
Paris,4.1,2025-10-01T11:50:28.341666
Paris,10.7,2025-06-01T11:50:28.341666
New York,15.3,2025-02-22T11:50:28.341666
Paris,26.6,2025-03-20T11:50:28.341666
Tokyo,-9.7,2025-09-04T11:50:28.341666
Tokyo,6.1,2025-06-24T11:50:28.341666
Paris,23.9,2025-05-12T11:50:28.341666
New York,-9.0,2025-11-15T11:50:28.341666
Sydney,-8.5,2025-03-03T11:50:28.341666
Sydney,-3.2,2025-04-19T11:50:28.341666
Tokyo,15.9,2025-07-31T11:50:28.341666
Tokyo,17.7,2025-02-18T11:50:28.341666
New York,0.5,2025-05-18T11:50:28.341666
Sydney,27.2,2025-12-23T11:50:28.341666
London,-6.2,2025-03-21T11:50:28.341666
New York,20.1,2025-09-20T11:50:28.341666
Sydney,7.5,2025-12-18T11:50:28.341666
